timestamp,latitude,longitude,altitude,horizontalAccuracy,verticalAccuracy,speed,speedAccuracy,course,courseAccuracy,floor
2025-01-15T10:01:32.000Z,12.92821,77.500671,921.89,7.23,5.29,3.04,0.91,67.41,12.46,-1
2025-01-15T10:01:33.000Z,12.928218,77.50069,921.71,8.15,2.08,2.26,0.76,66.51,6.78,-1
2025-01-15T10:01:34.000Z,12.928227,77.500712,921.3,6.2,3.63,2.58,0.95,67.27,8.76,-1
2025-01-15T10:01:35.000Z,12.928234,77.500727,921.34,8.06,2.53,1.8,0.74,65.65,6.15,-1
2025-01-15T10:01:36.000Z,12.928254,77.500775,920.88,7.27,5.39,5.63,0.62,67.18,13.61,-1
2025-01-15T10:01:37.000Z,12.928206,77.500797,920.72,9.6,5.83,5.82,0.93,155.86,12.11,-1
2025-01-15T10:01:38.000Z,12.928156,77.50082,920.3,5.7,2.52,6.07,0.8,155.51,7.14,-1
2025-01-15T10:01:39.000Z,12.928045,77.500872,920.63,3.82,4.26,13.54,0.93,155.61,12.93,-1
2025-01-15T10:01:40.000Z,12.928017,77.500965,920.29,6.31,4.09,10.56,0.78,107.2,12.63,-1
2025-01-15T10:01:41.000Z,12.927989,77.501063,920.0,9.15,5.84,11.14,0.96,106.27,10.74,-1
2025-01-15T10:01:42.000Z,12.927957,77.501167,920.0,8.43,5.63,11.79,0.81,107.71,12.76,-1
2025-01-15T10:01:43.000Z,12.927986,77.50128,919.91,7.18,5.37,12.66,0.33,75.18,5.7,-1
2025-01-15T10:01:44.000Z,12.92801,77.501387,920.06,6.44,3.64,11.98,0.57,76.93,9.21,-1
2025-01-15T10:01:45.000Z,12.928022,77.501443,919.61,3.14,2.2,6.21,0.4,78.01,14.79,-1
2025-01-15T10:01:46.000Z,12.928033,77.501491,919.34,8.11,4.65,5.27,0.41,77.27,11.58,-1
2025-01-15T10:01:47.000Z,12.928041,77.501533,919.54,9.73,5.02,4.75,0.35,77.93,5.6,-1
2025-01-15T10:01:48.000Z,12.928004,77.501556,919.87,6.63,5.35,4.83,0.34,149.08,12.25,-1
2025-01-15T10:01:49.000Z,12.927973,77.501577,919.4,5.98,2.41,4.14,0.58,147.74,8.35,-1
2025-01-15T10:01:50.000Z,12.927937,77.501599,918.9,6.36,4.41,4.67,0.52,148.78,8.27,-1
2025-01-15T10:01:51.000Z,12.927896,77.501625,918.85,3.05,2.63,5.4,0.63,148.09,10.68,-1
2025-01-15T10:01:52.000Z,12.927855,77.501607,918.89,8.81,4.14,4.94,0.43,203.41,7.68,-1
2025-01-15T10:01:53.000Z,12.927818,77.501589,918.48,9.42,2.73,4.55,0.87,205.03,13.27,-1
2025-01-15T10:01:54.000Z,12.927776,77.501568,918.89,5.55,4.71,5.21,0.46,206.39,11.58,-1
2025-01-15T10:01:55.000Z,12.927732,77.501547,918.42,4.17,2.78,5.38,0.87,205.17,14.32,-1
2025-01-15T10:01:56.000Z,12.927691,77.501529,918.28,7.09,2.68,4.97,0.31,203.74,10.71,-1
2025-01-15T10:01:57.000Z,12.92765,77.50151,917.91,4.95,2.43,5.01,0.48,203.82,6.94,-1
2025-01-15T10:01:58.000Z,12.927605,77.501491,917.71,3.52,4.57,5.45,0.3,202.51,14.72,-1
2025-01-15T10:01:59.000Z,12.927555,77.501471,918.05,9.71,2.32,5.92,0.99,200.73,14.49,-1
2025-01-15T10:02:00.000Z,12.927498,77.50145,917.82,4.01,5.22,6.76,0.66,200.52,7.04,-1
2025-01-15T10:02:01.000Z,12.927433,77.501426,917.78,5.57,5.87,7.69,0.99,199.5,12.11,-1
2025-01-15T10:02:02.000Z,12.927365,77.501399,917.37,6.4,5.89,8.12,0.87,201.1,7.89,-1
2025-01-15T10:02:03.000Z,12.927299,77.501374,917.56,5.1,2.8,7.84,0.71,199.8,11.29,-1
2025-01-15T10:02:04.000Z,12.927233,77.50135,917.7,6.4,5.65,7.74,0.76,199.79,9.33,-1
2025-01-15T10:02:05.000Z,12.927162,77.501322,917.44,3.92,4.95,8.53,0.74,201.02,10.65,-1
2025-01-15T10:02:06.000Z,12.927095,77.501295,917.16,8.5,4.63,8.01,0.99,201.57,11.59,-1
2025-01-15T10:02:07.000Z,12.927012,77.501258,917.52,6.72,2.82,10.05,0.72,203.31,7.82,-1
2025-01-15T10:02:08.000Z,12.926933,77.501227,917.71,8.6,2.28,9.4,0.73,201.32,11.31,-1
2025-01-15T10:02:09.000Z,12.926853,77.501196,917.25,9.9,2.97,9.56,0.81,200.18,11.08,-1
2025-01-15T10:02:10.000Z,12.926769,77.501166,917.45,8.12,4.36,9.9,0.87,199.42,14.46,-1
2025-01-15T10:02:11.000Z,12.926682,77.501135,917.22,4.7,3.43,10.31,0.91,199.37,8.73,-1
2025-01-15T10:02:12.000Z,12.926597,77.501107,916.75,3.02,3.75,9.87,0.98,197.43,7.05,-1
2025-01-15T10:02:13.000Z,12.926485,77.501069,917.23,9.15,3.36,13.11,0.8,198.52,14.6,-1
2025-01-15T10:02:14.000Z,12.926368,77.501032,917.09,8.41,4.96,13.67,0.68,197.23,10.81,-1
2025-01-15T10:02:15.000Z,12.926247,77.500997,917.56,8.24,5.28,14.01,0.91,195.58,7.34,-1
2025-01-15T10:02:16.000Z,12.926125,77.500963,917.25,6.42,2.32,14.07,0.51,195.05,9.73,-1
2025-01-15T10:02:17.000Z,12.926006,77.500931,916.77,4.66,5.47,13.71,0.55,194.64,14.28,-1
2025-01-15T10:02:18.000Z,12.925878,77.500897,917.14,5.59,4.09,14.7,0.32,194.57,5.3,-1
2025-01-15T10:02:19.000Z,12.925747,77.500863,917.0,4.03,5.84,14.99,0.31,194.31,9.63,-1
2025-01-15T10:02:20.000Z,12.925624,77.500828,916.57,9.01,2.13,14.29,0.87,195.43,9.4,-1
2025-01-15T10:02:21.000Z,12.925502,77.500795,916.63,9.74,4.36,14.02,0.93,194.81,12.61,-1
2025-01-15T10:02:22.000Z,12.925374,77.500763,916.59,7.2,4.22,14.66,0.74,193.76,5.18,-1
2025-01-15T10:02:23.000Z,12.925251,77.50073,916.25,5.53,3.61,14.09,0.94,194.48,11.81,-1
2025-01-15T10:02:24.000Z,12.925135,77.500701,915.98,9.64,3.04,13.39,0.76,193.97,8.14,-1
2025-01-15T10:02:25.000Z,12.925022,77.500673,916.13,9.04,3.41,12.95,0.98,193.64,6.74,-1
2025-01-15T10:02:26.000Z,12.924907,77.500642,915.81,6.05,5.27,13.19,0.77,194.35,11.9,-1
2025-01-15T10:02:27.000Z,12.9248,77.500614,916.1,9.1,2.7,12.31,0.75,194.35,5.47,-1
2025-01-15T10:02:28.000Z,12.924694,77.500589,916.5,6.21,2.13,12.08,0.97,193.13,12.28,-1
2025-01-15T10:02:29.000Z,12.924534,77.50055,916.62,4.93,5.55,18.32,0.66,193.49,12.17,-1
2025-01-15T10:02:30.000Z,12.924381,77.50051,916.67,5.54,5.51,17.52,0.9,194.07,11.15,-1
2025-01-15T10:02:31.000Z,12.924229,77.500467,916.87,5.6,5.67,17.62,0.56,195.41,5.17,-1
2025-01-15T10:02:32.000Z,12.92407,77.500418,917.14,4.72,5.21,18.46,0.54,196.91,8.53,-1
2025-01-15T10:02:33.000Z,12.923911,77.500371,916.79,8.93,4.64,18.44,0.77,195.85,7.69,-1
2025-01-15T10:02:34.000Z,12.923747,77.500327,916.55,8.17,5.08,18.81,0.95,194.65,13.53,-1
2025-01-15T10:02:35.000Z,12.923633,77.500293,916.29,7.32,4.35,13.18,0.86,196.31,13.97,-1
2025-01-15T10:02:36.000Z,12.923523,77.50026,916.36,5.36,3.2,12.85,0.36,196.23,6.91,-1
2025-01-15T10:02:37.000Z,12.923406,77.500224,916.27,7.64,5.99,13.55,0.77,196.67,13.99,-1
2025-01-15T10:02:38.000Z,12.923291,77.500186,915.92,9.34,2.13,13.39,0.43,197.9,8.5,-1
2025-01-15T10:02:39.000Z,12.923183,77.50015,916.24,4.16,3.34,12.75,0.92,198.07,10.38,-1
2025-01-15T10:02:40.000Z,12.923077,77.500116,916.54,5.06,4.48,12.36,0.42,197.17,11.03,-1
2025-01-15T10:02:41.000Z,12.923014,77.500206,916.07,5.58,3.27,11.96,0.54,125.63,12.91,-1
2025-01-15T10:02:42.000Z,12.92295,77.500305,915.67,5.82,2.55,12.92,0.91,123.64,7.24,-1
2025-01-15T10:02:43.000Z,12.922882,77.500409,915.81,9.79,4.59,13.55,0.38,123.54,14.36,-1
2025-01-15T10:02:44.000Z,12.92281,77.500513,915.98,6.39,2.44,13.88,0.59,125.3,13.71,-1
2025-01-15T10:02:45.000Z,12.922738,77.50062,915.85,7.17,4.72,14.13,0.39,125.0,11.71,-1
2025-01-15T10:02:46.000Z,12.922681,77.500709,915.88,6.49,2.73,11.54,0.82,123.37,14.29,-1
2025-01-15T10:02:47.000Z,12.922644,77.500768,916.1,3.06,2.83,7.55,0.37,122.4,12.81,-1
2025-01-15T10:02:48.000Z,12.922606,77.50083,916.03,8.33,3.72,7.95,0.31,122.25,6.67,-1
2025-01-15T10:02:49.000Z,12.922569,77.500886,915.76,5.54,2.45,7.39,0.43,124.02,13.26,-1
2025-01-15T10:02:50.000Z,12.922535,77.500937,916.08,7.56,3.91,6.63,0.59,124.57,6.02,-1
2025-01-15T10:02:51.000Z,12.922498,77.50099,916.36,5.27,4.73,7.18,0.64,125.39,12.69,-1
2025-01-15T10:02:52.000Z,12.922458,77.50105,916.39,5.62,2.22,7.81,0.74,124.21,9.46,-1
2025-01-15T10:02:53.000Z,12.922424,77.501104,915.89,6.48,4.42,7.01,0.36,123.54,7.24,-1
2025-01-15T10:02:54.000Z,12.922386,77.501163,915.72,5.55,3.47,7.61,0.74,123.14,10.04,-1
2025-01-15T10:02:55.000Z,12.922345,77.501227,916.2,4.54,4.18,8.4,0.83,123.4,5.27,-1
2025-01-15T10:02:56.000Z,12.922305,77.501286,916.52,6.8,4.15,7.72,0.38,124.95,5.63,-1
2025-01-15T10:02:57.000Z,12.922265,77.50134,916.33,4.7,2.24,7.38,0.31,126.94,14.44,-1
2025-01-15T10:02:58.000Z,12.92223,77.501391,916.77,9.59,3.67,6.79,0.32,125.47,8.49,-1
2025-01-15T10:02:59.000Z,12.922193,77.501446,917.05,9.98,4.09,7.24,0.36,124.46,8.94,-1
2025-01-15T10:03:00.000Z,12.922157,77.501497,916.62,4.39,3.55,6.83,0.56,126.32,8.12,-1
2025-01-15T10:03:01.000Z,12.922119,77.501549,916.35,6.12,2.32,7.03,0.74,126.74,11.55,-1
2025-01-15T10:03:02.000Z,12.922083,77.501601,916.24,9.0,4.23,6.88,0.88,124.99,14.78,-1
2025-01-15T10:03:03.000Z,12.922049,77.501648,916.69,6.57,3.61,6.45,0.6,126.56,14.09,-1
2025-01-15T10:03:04.000Z,12.922004,77.501616,916.38,6.89,3.17,6.16,1.0,215.19,7.08,-1
2025-01-15T10:03:05.000Z,12.921955,77.501582,915.94,7.41,4.91,6.52,0.5,213.52,7.8,-1
2025-01-15T10:03:06.000Z,12.921902,77.501544,916.1,6.51,4.34,7.15,0.46,215.36,5.98,-1
2025-01-15T10:03:07.000Z,12.92177,77.501444,916.48,9.72,3.84,18.28,0.66,216.43,13.46,-1
2025-01-15T10:03:08.000Z,12.921637,77.501338,916.22,6.02,3.5,18.74,0.67,217.95,12.26,-1
2025-01-15T10:03:09.000Z,12.921572,77.501289,916.03,3.89,2.94,8.99,0.34,216.13,5.01,-1
2025-01-15T10:03:10.000Z,12.92156,77.501293,915.84,9.91,3.76,1.42,0.94,162.46,6.32,-1
2025-01-15T10:03:11.000Z,12.921555,77.501295,915.35,8.08,3.18,0.59,0.76,161.02,14.29,-1
2025-01-15T10:03:12.000Z,12.921545,77.501298,915.42,8.27,2.37,1.13,0.89,162.43,9.26,-1
2025-01-15T10:03:13.000Z,12.921545,77.501298,915.66,4.09,4.23,0.21,0.96,163.24,5.06,-1
2025-01-15T10:03:14.000Z,12.921545,77.501298,915.96,3.01,4.93,0,0.7,162.06,9.42,-1
2025-01-15T10:03:15.000Z,12.921545,77.501298,915.57,9.25,2.05,0,0.96,162.16,10.75,-1
2025-01-15T10:03:16.000Z,12.921545,77.501298,915.58,8.62,4.12,0,0.33,161.61,10.49,-1
2025-01-15T10:03:17.000Z,12.921539,77.5013,916.02,3.79,3.57,0.69,0.31,163.56,9.24,-1
2025-01-15T10:03:18.000Z,12.921539,77.5013,916.0,5.7,2.72,0,0.73,163.55,6.45,-1
2025-01-15T10:03:19.000Z,12.921539,77.5013,916.09,6.34,4.89,0,0.73,165.28,10.94,-1
2025-01-15T10:03:20.000Z,12.921539,77.5013,916.58,4.79,3.81,0,0.86,163.46,11.22,-1
2025-01-15T10:03:21.000Z,12.921539,77.5013,916.5,6.28,2.52,0.17,0.53,162.86,14.45,-1
2025-01-15T10:03:22.000Z,12.921539,77.5013,916.45,5.96,2.02,0,0.48,108.16,10.77,-1
2025-01-15T10:03:23.000Z,12.921519,77.501362,916.54,9.78,3.94,7.07,0.67,108.32,14.8,-1
2025-01-15T10:03:24.000Z,12.921496,77.50143,916.94,6.52,4.65,7.85,0.85,109.49,5.38,-1
2025-01-15T10:03:25.000Z,12.921476,77.50149,916.49,5.61,3.6,6.92,0.78,108.86,9.23,-1
2025-01-15T10:03:26.000Z,12.921453,77.501552,916.23,9.94,2.83,7.19,0.52,110.79,10.33,-1
2025-01-15T10:03:27.000Z,12.921427,77.501617,916.27,3.03,3.49,7.61,0.9,112.55,9.19,-1
2025-01-15T10:03:28.000Z,12.921395,77.501688,916.23,9.68,5.45,8.45,0.98,114.48,11.15,-1
2025-01-15T10:03:29.000Z,12.921358,77.501765,915.83,4.01,4.83,9.34,0.53,116.25,6.56,-1
2025-01-15T10:03:30.000Z,12.921322,77.501845,916.07,6.97,4.47,9.57,0.57,114.69,11.77,-1
2025-01-15T10:03:31.000Z,12.921289,77.501925,915.75,3.76,3.37,9.47,0.54,113.31,12.45,-1
2025-01-15T10:03:32.000Z,12.921254,77.502013,915.89,3.74,4.93,10.26,0.79,111.85,10.45,-1
2025-01-15T10:03:33.000Z,12.921216,77.502104,915.64,5.27,5.08,10.82,0.84,113.37,9.5,-1
2025-01-15T10:03:34.000Z,12.92118,77.502194,916.11,8.27,2.87,10.49,0.42,112.13,12.6,-1
2025-01-15T10:03:35.000Z,12.921141,77.502288,915.97,9.31,3.01,11.06,0.86,113.04,11.7,-1
2025-01-15T10:03:36.000Z,12.9211,77.50239,916.0,8.03,4.81,12.0,0.36,112.55,13.89,-1
2025-01-15T10:03:37.000Z,12.921063,77.502487,916.1,5.74,4.43,11.27,0.5,111.54,10.41,-1
2025-01-15T10:03:38.000Z,12.921029,77.502578,916.56,4.91,4.15,10.6,0.82,110.61,11.44,-1
2025-01-15T10:03:39.000Z,12.920997,77.502675,916.98,4.39,3.65,11.12,0.84,108.74,6.1,-1
2025-01-15T10:03:40.000Z,12.920966,77.502777,916.54,7.8,3.67,11.55,0.45,107.66,11.95,-1
2025-01-15T10:03:41.000Z,12.920936,77.502883,916.77,9.32,3.72,11.98,0.44,106.03,8.72,-1
2025-01-15T10:03:42.000Z,12.920904,77.502995,916.9,6.9,4.08,12.73,0.3,105.98,12.32,-1
2025-01-15T10:03:43.000Z,12.920873,77.503101,917.25,8.51,2.14,12.01,0.59,107.05,12.82,-1
2025-01-15T10:03:44.000Z,12.920842,77.503198,917.7,8.09,4.58,11.01,0.69,108.12,7.37,-1
2025-01-15T10:03:45.000Z,12.920885,77.503282,917.96,7.43,2.65,10.34,0.41,62.39,8.54,-1
2025-01-15T10:03:46.000Z,12.920928,77.503369,918.11,6.42,4.74,10.55,0.51,63.22,11.05,-1
2025-01-15T10:03:47.000Z,12.920974,77.503457,917.66,4.92,3.24,10.83,0.91,61.44,12.59,-1
2025-01-15T10:03:48.000Z,12.921026,77.50355,918.11,8.14,3.82,11.68,0.73,60.24,9.39,-1
2025-01-15T10:03:49.000Z,12.921076,77.503644,917.78,9.9,4.9,11.57,0.74,61.5,5.27,-1
2025-01-15T10:03:50.000Z,12.921125,77.503735,917.77,9.94,5.1,11.33,0.88,61.0,12.21,-1
2025-01-15T10:03:51.000Z,12.921175,77.50383,918.13,7.5,3.42,11.64,0.79,61.88,7.96,-1
2025-01-15T10:03:52.000Z,12.92122,77.503917,918.59,8.35,3.75,10.76,0.41,62.2,6.4,-1
2025-01-15T10:03:53.000Z,12.921265,77.50401,918.71,8.7,3.95,11.21,0.66,63.33,6.05,-1
2025-01-15T10:03:54.000Z,12.921305,77.504098,919.0,3.14,5.94,10.59,0.66,65.17,5.0,-1
2025-01-15T10:03:55.000Z,12.921347,77.504192,918.81,5.47,4.42,11.2,0.46,65.05,11.89,-1
2025-01-15T10:03:56.000Z,12.921392,77.504294,919.01,3.74,5.43,12.11,0.76,65.88,9.59,-1
2025-01-15T10:03:57.000Z,12.921451,77.504396,918.79,5.41,3.11,12.94,0.61,59.26,9.92,-1
2025-01-15T10:03:58.000Z,12.921515,77.504504,918.54,5.32,5.7,13.73,0.63,58.59,7.21,-1
