timestamp,latitude,longitude,altitude,horizontalAccuracy,verticalAccuracy,speed,speedAccuracy,course,courseAccuracy,floor
2025-01-15T10:00:21.000Z,12.923211,77.498219,919.9,4.21,3.69,1.6,0.53,308.63,10.07,-1
2025-01-15T10:00:22.000Z,12.923218,77.49821,919.84,5.93,2.86,1.26,0.58,308.03,9.34,-1
2025-01-15T10:00:23.000Z,12.923226,77.498201,919.9,4.77,5.55,1.31,0.97,308.76,12.12,-1
2025-01-15T10:00:24.000Z,12.923226,77.498201,919.81,4.13,3.73,0.37,0.47,307.23,13.55,-1
2025-01-15T10:00:25.000Z,12.923275,77.498134,919.52,9.76,3.11,9.04,0.78,307.17,5.12,-1
2025-01-15T10:00:26.000Z,12.923321,77.498073,919.81,5.79,2.69,8.41,0.78,307.3,14.72,-1
2025-01-15T10:00:27.000Z,12.923368,77.498003,920.3,9.99,4.81,9.19,0.88,305.41,5.68,-1
2025-01-15T10:00:28.000Z,12.923412,77.497942,920.34,9.01,2.39,8.24,0.48,306.24,7.74,-1
2025-01-15T10:00:29.000Z,12.923455,77.497885,920.04,3.18,4.78,7.81,0.88,307.87,5.92,-1
2025-01-15T10:00:30.000Z,12.9235,77.497831,920.1,5.48,3.34,7.72,0.47,309.75,5.22,-1
2025-01-15T10:00:31.000Z,12.923545,77.49777,920.56,3.2,3.15,8.29,0.8,307.98,10.54,-1
2025-01-15T10:00:32.000Z,12.923586,77.497716,921.01,4.57,2.22,7.45,0.62,307.45,5.31,-1
2025-01-15T10:00:33.000Z,12.92363,77.497661,920.95,7.15,4.12,7.78,0.54,309.36,5.04,-1
2025-01-15T10:00:34.000Z,12.923675,77.497608,921.0,3.85,2.65,7.57,0.8,310.95,7.02,-1
2025-01-15T10:00:35.000Z,12.923716,77.497561,920.52,4.73,4.37,6.81,0.57,312.3,9.24,-1
2025-01-15T10:00:36.000Z,12.923759,77.497515,920.43,5.53,4.67,6.92,0.55,313.97,12.78,-1
2025-01-15T10:00:37.000Z,12.923803,77.497471,920.27,4.21,3.14,6.87,0.8,314.99,10.66,-1
2025-01-15T10:00:38.000Z,12.92388,77.497389,920.49,6.7,5.91,12.33,0.37,313.76,9.0,-1
2025-01-15T10:00:39.000Z,12.923953,77.497313,920.34,8.57,2.07,11.6,0.38,315.06,6.15,-1
2025-01-15T10:00:40.000Z,12.924027,77.49724,920.34,3.79,3.17,11.4,0.44,315.85,5.67,-1
2025-01-15T10:00:41.000Z,12.9241,77.497164,920.1,8.72,2.72,11.55,0.97,314.8,7.79,-1
2025-01-15T10:00:42.000Z,12.924177,77.497088,920.09,9.52,4.47,11.97,0.69,316.0,7.01,-1
2025-01-15T10:00:43.000Z,12.924254,77.497008,919.74,3.86,2.42,12.19,0.71,314.76,11.51,-1
2025-01-15T10:00:44.000Z,12.924337,77.496924,919.32,5.58,4.51,12.91,0.84,315.15,12.71,-1
2025-01-15T10:00:45.000Z,12.924427,77.496837,919.61,9.03,2.23,13.83,0.6,316.86,8.38,-1
2025-01-15T10:00:46.000Z,12.924513,77.496754,919.15,5.91,2.91,13.11,0.71,316.62,7.77,-1
2025-01-15T10:00:47.000Z,12.924594,77.496675,919.05,4.83,5.83,12.46,0.73,316.59,6.88,-1
2025-01-15T10:00:48.000Z,12.924671,77.496604,918.59,7.77,2.97,11.47,0.32,318.07,12.11,-1
2025-01-15T10:00:49.000Z,12.92475,77.496526,918.88,5.62,5.8,12.21,0.64,316.1,11.15,-1
2025-01-15T10:00:50.000Z,12.92483,77.49645,918.8,9.07,3.83,12.22,0.3,317.1,13.32,-1
2025-01-15T10:00:51.000Z,12.924906,77.496376,919.24,3.27,5.49,11.66,0.92,316.78,7.66,-1
2025-01-15T10:00:52.000Z,12.924975,77.496305,919.21,5.32,5.67,10.89,0.85,314.88,14.61,-1
2025-01-15T10:00:53.000Z,12.925049,77.496234,918.89,3.35,3.63,11.22,0.98,316.67,12.33,-1
2025-01-15T10:00:54.000Z,12.925049,77.496234,919.22,7.36,4.73,0.38,0.98,318.53,10.67,-1
2025-01-15T10:00:55.000Z,12.925056,77.496228,918.89,8.72,2.2,1.06,0.61,320.36,11.91,-1
2025-01-15T10:00:56.000Z,12.925064,77.496221,918.92,7.24,3.56,1.14,0.38,319.14,8.56,-1
2025-01-15T10:00:57.000Z,12.925077,77.496209,918.65,4.73,5.14,1.96,0.58,317.69,7.25,-1
2025-01-15T10:00:58.000Z,12.925089,77.496198,918.59,9.74,5.46,1.76,0.73,319.18,13.69,-1
2025-01-15T10:00:59.000Z,12.925104,77.496185,918.19,4.11,3.92,2.14,0.98,319.38,7.11,-1
2025-01-15T10:01:00.000Z,12.92512,77.496171,917.77,3.98,2.19,2.36,0.38,319.71,10.92,-1
2025-01-15T10:01:01.000Z,12.925133,77.49616,917.99,5.77,3.37,1.96,0.98,319.6,14.55,-1
2025-01-15T10:01:02.000Z,12.925142,77.496152,917.61,7.9,3.75,1.28,0.5,317.74,14.75,-1
2025-01-15T10:01:03.000Z,12.925153,77.496141,917.47,7.72,4.8,1.68,0.71,319.38,5.82,-1
2025-01-15T10:01:04.000Z,12.925168,77.496129,917.67,9.7,5.77,2.18,0.62,320.1,9.52,-1
2025-01-15T10:01:05.000Z,12.925182,77.496116,917.49,8.65,3.83,2.09,0.37,319.1,13.94,-1
2025-01-15T10:01:06.000Z,12.925203,77.496098,917.99,6.51,4.44,3.0,0.65,319.89,14.76,-1
2025-01-15T10:01:07.000Z,12.92523,77.496075,918.24,6.55,4.93,3.93,0.37,321.15,7.0,-1
2025-01-15T10:01:08.000Z,12.925255,77.496054,918.45,4.0,3.81,3.6,0.4,320.02,13.93,-1
2025-01-15T10:01:09.000Z,12.925285,77.496028,918.38,7.29,3.53,4.38,0.65,318.74,8.13,-1
2025-01-15T10:01:10.000Z,12.925316,77.495999,918.76,3.62,3.79,4.62,0.62,318.58,12.87,-1
2025-01-15T10:01:11.000Z,12.925319,77.495956,919.05,7.09,2.64,4.71,0.49,274.59,9.81,-1
2025-01-15T10:01:12.000Z,12.925323,77.495916,918.74,7.78,3.97,4.41,0.54,275.76,5.71,-1
2025-01-15T10:01:13.000Z,12.925328,77.49588,919.12,8.78,4.6,3.88,0.76,277.55,6.8,-1
2025-01-15T10:01:14.000Z,12.925332,77.495839,919.25,5.48,5.61,4.51,0.45,276.18,13.47,-1
2025-01-15T10:01:15.000Z,12.925337,77.495792,918.83,4.27,3.29,5.09,0.47,276.61,7.8,-1
2025-01-15T10:01:16.000Z,12.925345,77.495738,918.4,5.59,2.01,5.92,0.37,278.49,5.98,-1
2025-01-15T10:01:17.000Z,12.925354,77.495683,918.85,7.85,5.87,6.1,0.78,278.91,6.43,-1
2025-01-15T10:01:18.000Z,12.925361,77.495633,918.77,5.61,3.06,5.44,0.92,278.65,9.39,-1
2025-01-15T10:01:19.000Z,12.925367,77.495587,918.63,4.55,4.17,5.02,0.52,277.46,12.49,-1
2025-01-15T10:01:20.000Z,12.92541,77.49559,919.04,7.1,2.66,4.76,0.76,3.7,10.73,-1
2025-01-15T10:01:21.000Z,12.925453,77.495593,918.95,4.43,4.11,4.88,0.35,3.05,10.83,-1
2025-01-15T10:01:22.000Z,12.925497,77.495596,918.97,5.26,3.08,4.89,0.66,4.99,7.77,-1
2025-01-15T10:01:23.000Z,12.925611,77.495607,919.02,9.54,3.61,12.72,0.66,5.37,8.29,-1
2025-01-15T10:01:24.000Z,12.925724,77.495621,918.99,4.91,5.39,12.7,0.78,6.67,13.68,-1
2025-01-15T10:01:25.000Z,12.925835,77.495631,918.94,9.12,2.09,12.42,0.82,5.01,6.74,-1
2025-01-15T10:01:26.000Z,12.925939,77.495637,919.36,9.14,2.65,11.55,0.85,3.05,8.22,-1
2025-01-15T10:01:27.000Z,12.926049,77.495641,919.31,4.08,3.79,12.2,0.93,2.24,5.57,-1
2025-01-15T10:01:28.000Z,12.926159,77.495646,919.37,8.2,3.48,12.29,0.99,2.35,6.92,-1
2025-01-15T10:01:29.000Z,12.926272,77.495653,919.17,4.74,5.97,12.63,0.81,3.48,5.61,-1
2025-01-15T10:01:30.000Z,12.92639,77.495661,919.32,4.98,4.14,13.14,0.51,3.67,10.57,-1
2025-01-15T10:01:31.000Z,12.926502,77.49567,919.57,4.3,3.96,12.57,0.93,4.67,12.22,-1
2025-01-15T10:01:32.000Z,12.926612,77.495682,919.61,5.6,2.95,12.29,0.62,5.93,10.65,-1
2025-01-15T10:01:33.000Z,12.926722,77.495691,919.81,3.29,4.87,12.26,0.48,4.51,8.5,-1
2025-01-15T10:01:34.000Z,12.926839,77.495702,919.5,3.64,2.72,13.03,0.32,5.51,9.46,-1
2025-01-15T10:01:35.000Z,12.926964,77.495711,919.85,7.92,2.66,13.96,0.49,4.03,6.73,-1
2025-01-15T10:01:36.000Z,12.927089,77.495718,919.81,5.43,3.03,14.03,0.54,3.22,11.42,-1
2025-01-15T10:01:37.000Z,12.927218,77.495723,919.88,3.95,4.42,14.34,0.75,1.98,13.79,-1
2025-01-15T10:01:38.000Z,12.927288,77.495727,919.96,3.42,2.01,7.75,0.88,3.1,9.89,-1
2025-01-15T10:01:39.000Z,12.927353,77.495729,919.55,4.98,2.58,7.22,0.89,1.91,14.91,-1
2025-01-15T10:01:40.000Z,12.92744,77.495734,919.76,3.35,4.44,9.8,0.84,2.81,7.2,-1
2025-01-15T10:01:41.000Z,12.927523,77.495738,919.64,5.18,2.27,9.17,0.93,2.85,13.44,-1
2025-01-15T10:01:42.000Z,12.927606,77.495745,919.32,8.09,5.2,9.28,0.64,4.67,9.73,-1
2025-01-15T10:01:43.000Z,12.927695,77.49575,918.94,3.78,5.45,9.92,0.74,3.09,10.26,-1
2025-01-15T10:01:44.000Z,12.927761,77.495751,918.72,9.34,2.88,7.4,0.8,1.26,7.11,-1
2025-01-15T10:01:45.000Z,12.927822,77.495755,918.92,5.27,5.33,6.82,0.53,3.21,5.71,-1
2025-01-15T10:01:46.000Z,12.927881,77.495759,919.09,7.28,2.16,6.58,0.46,4.34,13.06,-1
2025-01-15T10:01:47.000Z,12.927949,77.495767,919.22,7.18,4.37,7.55,0.86,6.08,8.28,-1
2025-01-15T10:01:48.000Z,12.928019,77.495776,919.19,9.51,2.06,7.84,0.86,7.67,13.94,-1
2025-01-15T10:01:49.000Z,12.928097,77.49579,918.71,5.36,2.66,8.82,0.38,9.61,5.39,-1
2025-01-15T10:01:50.000Z,12.928177,77.495805,918.25,7.4,2.22,9.11,0.75,10.13,9.92,-1
2025-01-15T10:01:51.000Z,12.928257,77.495818,918.08,9.08,2.66,9.01,0.39,8.99,12.1,-1
2025-01-15T10:01:52.000Z,12.928329,77.49583,918.37,6.97,2.13,8.06,0.47,9.4,13.23,-1
2025-01-15T10:01:53.000Z,12.9284,77.495843,918.23,4.06,2.94,8.1,0.48,10.34,13.6,-1
2025-01-15T10:01:54.000Z,12.928463,77.495855,918.02,7.21,2.2,7.11,0.75,10.28,5.78,-1
2025-01-15T10:01:55.000Z,12.928534,77.495866,917.78,4.82,2.38,7.92,0.49,8.67,9.67,-1
2025-01-15T10:01:56.000Z,12.928596,77.495877,918.25,5.89,3.03,7.05,0.66,9.48,10.99,-1
2025-01-15T10:01:57.000Z,12.928662,77.495886,918.19,8.12,4.61,7.41,0.8,8.19,13.21,-1
2025-01-15T10:01:58.000Z,12.92872,77.495895,918.5,6.68,5.53,6.52,0.86,8.73,5.08,-1
2025-01-15T10:01:59.000Z,12.928784,77.495907,918.69,7.91,2.26,7.26,0.97,9.86,14.87,-1
2025-01-15T10:02:00.000Z,12.928849,77.495916,918.92,3.96,4.5,7.3,0.76,7.9,14.04,-1
2025-01-15T10:02:01.000Z,12.92892,77.495926,918.53,3.29,3.61,7.97,0.86,7.39,10.49,-1
2025-01-15T10:02:02.000Z,12.929005,77.495936,918.81,4.31,2.62,9.59,0.64,7.0,10.16,-1
2025-01-15T10:02:03.000Z,12.929099,77.495946,918.84,4.17,5.2,10.45,0.41,6.06,13.83,-1
2025-01-15T10:02:04.000Z,12.929196,77.495958,918.52,3.29,5.08,10.94,1.0,6.66,12.19,-1
2025-01-15T10:02:05.000Z,12.929295,77.495968,918.75,7.54,4.06,11.06,0.66,5.34,9.87,-1
2025-01-15T10:02:06.000Z,12.929396,77.495975,918.99,7.97,5.8,11.24,0.55,4.1,11.74,-1
2025-01-15T10:02:07.000Z,12.929495,77.49598,919.32,9.48,4.15,11.01,0.66,2.62,8.87,-1
2025-01-15T10:02:08.000Z,12.9296,77.495987,919.12,7.8,4.15,11.67,0.64,3.9,7.96,-1
2025-01-15T10:02:09.000Z,12.929702,77.495991,919.18,6.94,3.1,11.46,0.44,2.04,8.36,-1
2025-01-15T10:02:10.000Z,12.929811,77.495995,918.89,3.3,3.56,12.15,0.51,2.43,12.53,-1
2025-01-15T10:02:11.000Z,12.92992,77.495998,918.75,8.33,4.26,12.14,0.41,1.52,12.84,-1
2025-01-15T10:02:12.000Z,12.930034,77.495999,919.13,3.25,5.59,12.62,0.35,0.04,7.32,-1
2025-01-15T10:02:13.000Z,12.930154,77.495998,918.68,8.4,3.65,13.39,0.44,359.65,10.83,-1
2025-01-15T10:02:14.000Z,12.930159,77.495998,918.88,4.34,2.9,0.52,0.51,0.67,6.88,-1
2025-01-15T10:02:15.000Z,12.930164,77.495998,919.32,4.7,5.72,0.62,0.48,1.96,14.13,-1
2025-01-15T10:02:16.000Z,12.930164,77.495998,919.54,9.82,4.23,0.32,0.35,0.89,14.04,-1
2025-01-15T10:02:17.000Z,12.930172,77.495998,919.83,4.75,3.9,0.8,0.76,359.33,5.23,-1
2025-01-15T10:02:18.000Z,12.930178,77.495998,919.75,5.11,5.49,0.71,0.55,1.06,13.94,-1
2025-01-15T10:02:19.000Z,12.930178,77.495998,919.99,9.84,2.53,0.27,0.76,0.33,5.78,-1
2025-01-15T10:02:20.000Z,12.930183,77.495998,919.81,3.76,2.31,0.54,0.43,359.48,5.15,-1
2025-01-15T10:02:21.000Z,12.930194,77.495998,919.61,5.02,5.4,1.27,0.83,0.22,8.35,-1
2025-01-15T10:02:22.000Z,12.9302,77.495998,919.59,6.86,3.69,0.64,0.61,358.91,13.15,-1
2025-01-15T10:02:23.000Z,12.930213,77.495997,919.87,3.8,2.04,1.45,0.93,357.31,10.92,-1
2025-01-15T10:02:24.000Z,12.930231,77.495997,919.75,4.27,4.09,2.01,0.31,359.03,5.07,-1
2025-01-15T10:02:25.000Z,12.930244,77.495997,919.58,4.49,3.2,1.45,0.71,0.12,6.52,-1
2025-01-15T10:02:26.000Z,12.930364,77.495998,919.36,4.45,4.06,13.39,0.96,0.4,14.9,-1
2025-01-15T10:02:27.000Z,12.930484,77.495997,919.47,6.31,3.15,13.31,0.83,359.4,9.13,-1
2025-01-15T10:02:28.000Z,12.930602,77.495993,919.31,9.81,5.12,13.16,0.88,358.26,7.62,-1
2025-01-15T10:02:29.000Z,12.930727,77.495993,919.11,5.99,5.33,13.92,0.34,0.19,9.71,-1
2025-01-15T10:02:30.000Z,12.930856,77.495994,919.56,4.14,3.3,14.39,0.98,0.09,7.41,-1
2025-01-15T10:02:31.000Z,12.930989,77.495992,919.47,8.0,2.71,14.83,0.6,359.22,12.71,-1
2025-01-15T10:02:32.000Z,12.931103,77.496072,919.51,8.59,5.73,15.29,0.54,34.59,9.27,-1
2025-01-15T10:02:33.000Z,12.931219,77.496153,919.29,8.99,5.03,15.73,0.81,34.27,8.53,-1
2025-01-15T10:02:34.000Z,12.931345,77.496235,919.27,9.33,4.91,16.53,0.43,32.47,8.78,-1
2025-01-15T10:02:35.000Z,12.931472,77.496313,919.0,3.16,5.62,16.53,0.63,30.69,10.06,-1
2025-01-15T10:02:36.000Z,12.931602,77.49639,918.82,9.7,4.31,16.66,0.43,29.94,10.42,-1
2025-01-15T10:02:37.000Z,12.931739,77.496467,919.22,8.09,5.43,17.41,0.53,28.66,5.29,-1
2025-01-15T10:02:38.000Z,12.931876,77.496537,919.01,7.89,3.34,17.04,0.78,26.77,12.37,-1
2025-01-15T10:02:39.000Z,12.932006,77.496601,919.43,9.26,3.05,16.06,0.46,25.65,13.55,-1
2025-01-15T10:02:40.000Z,12.932132,77.496663,918.97,6.57,4.43,15.59,0.39,25.54,7.5,-1
2025-01-15T10:02:41.000Z,12.932255,77.496722,918.88,9.6,3.2,15.0,0.54,24.89,10.1,-1
2025-01-15T10:02:42.000Z,12.932375,77.496783,918.66,8.43,5.37,14.99,0.95,26.59,11.55,-1
2025-01-15T10:02:43.000Z,12.932496,77.496842,918.49,4.55,2.28,14.96,0.8,25.4,12.25,-1
2025-01-15T10:02:44.000Z,12.93261,77.496901,918.75,5.99,4.89,14.2,0.35,26.69,13.01,-1
2025-01-15T10:02:45.000Z,12.932726,77.496958,918.65,7.37,2.64,14.27,0.3,25.39,10.74,-1
2025-01-15T10:02:46.000Z,12.932843,77.497015,918.27,5.6,3.18,14.43,0.34,25.38,8.74,-1
2025-01-15T10:02:47.000Z,12.932957,77.497072,918.74,3.17,4.27,14.09,0.51,26.3,9.57,-1
2025-01-15T10:02:48.000Z,12.93307,77.497134,919.09,4.11,3.51,14.3,0.53,28.01,14.97,-1
2025-01-15T10:02:49.000Z,12.933185,77.497192,919.26,4.05,5.58,14.25,0.62,26.27,12.3,-1
2025-01-15T10:02:50.000Z,12.933295,77.497246,919.33,9.33,3.63,13.6,0.41,25.32,5.21,-1
2025-01-15T10:02:51.000Z,12.933404,77.497301,919.45,9.3,2.87,13.49,0.58,26.4,6.7,-1
2025-01-15T10:02:52.000Z,12.933458,77.497328,919.09,8.91,5.74,6.74,0.32,25.97,8.87,-1
2025-01-15T10:02:53.000Z,12.933512,77.497353,918.98,3.27,4.81,6.48,0.51,24.04,6.52,-1
2025-01-15T10:02:54.000Z,12.93356,77.497376,918.56,5.96,3.11,5.92,0.47,24.88,14.51,-1
2025-01-15T10:02:55.000Z,12.93361,77.497401,918.71,9.75,3.09,6.29,0.89,26.22,12.65,-1
2025-01-15T10:02:56.000Z,12.933659,77.497431,919.02,5.83,4.24,6.28,0.83,30.66,12.38,-1
2025-01-15T10:02:57.000Z,12.933723,77.497469,919.07,4.74,3.13,8.18,0.83,30.2,8.11,-1
2025-01-15T10:02:58.000Z,12.933781,77.497504,919.2,3.07,2.69,7.53,0.5,30.35,11.94,-1
2025-01-15T10:02:59.000Z,12.933846,77.497541,918.71,7.73,5.67,8.32,0.45,29.38,11.2,-1
2025-01-15T10:03:00.000Z,12.933908,77.497575,918.57,5.87,4.97,7.87,0.32,27.88,8.81,-1
2025-01-15T10:03:01.000Z,12.933965,77.497604,918.38,8.77,4.17,7.03,0.75,26.09,13.73,-1
2025-01-15T10:03:02.000Z,12.934025,77.497636,918.23,9.84,3.82,7.55,0.75,27.82,6.82,-1
2025-01-15T10:03:03.000Z,12.934081,77.497666,918.73,4.95,5.73,7.06,0.76,27.58,12.38,-1
2025-01-15T10:03:04.000Z,12.934183,77.497722,919.09,9.86,2.41,12.86,0.93,28.09,12.99,-1
2025-01-15T10:03:05.000Z,12.934294,77.49778,919.57,9.62,5.48,13.83,0.8,27.14,12.73,-1
2025-01-15T10:03:06.000Z,12.934398,77.497839,919.82,8.61,2.36,13.2,0.36,28.81,12.15,-1
2025-01-15T10:03:07.000Z,12.934499,77.497897,920.12,4.11,4.96,12.93,0.93,29.07,14.67,-1
2025-01-15T10:03:08.000Z,12.934605,77.497962,920.59,4.09,5.4,13.68,0.4,30.91,13.37,-1
2025-01-15T10:03:09.000Z,12.934714,77.498029,920.83,9.99,5.92,14.21,0.83,30.97,6.71,-1
2025-01-15T10:03:10.000Z,12.934822,77.498093,921.14,5.02,2.97,13.94,0.99,30.06,13.47,-1
2025-01-15T10:03:11.000Z,12.934925,77.498159,921.46,7.71,3.52,13.5,0.88,31.76,5.8,-1
2025-01-15T10:03:12.000Z,12.935025,77.498224,921.07,9.73,5.12,13.15,0.73,32.58,9.65,-1
2025-01-15T10:03:13.000Z,12.935121,77.498285,920.78,7.06,5.32,12.59,0.81,31.54,9.68,-1
2025-01-15T10:03:14.000Z,12.93522,77.498342,920.45,7.08,2.13,12.67,0.47,29.59,5.21,-1
2025-01-15T10:03:15.000Z,12.935179,77.49847,920.3,3.24,3.57,14.59,0.68,108.65,6.17,-1
2025-01-15T10:03:16.000Z,12.935142,77.498593,919.93,4.08,5.68,13.91,0.74,106.99,8.16,-1
2025-01-15T10:03:17.000Z,12.935104,77.498715,920.32,6.37,3.65,13.98,0.69,107.7,11.11,-1
2025-01-15T10:03:18.000Z,12.935066,77.498833,919.85,7.76,2.04,13.49,0.49,108.25,12.63,-1
2025-01-15T10:03:19.000Z,12.935024,77.498959,920.29,5.79,5.49,14.38,0.87,108.78,6.42,-1
2025-01-15T10:03:20.000Z,12.934971,77.499121,920.67,4.48,2.66,18.6,0.88,108.55,10.31,-1
2025-01-15T10:03:21.000Z,12.934917,77.499278,920.37,7.42,4.4,18.01,0.7,109.6,6.75,-1
2025-01-15T10:03:22.000Z,12.934859,77.499432,920.32,3.15,3.33,17.92,0.69,111.04,7.7,-1
2025-01-15T10:03:23.000Z,12.934827,77.499518,920.52,8.92,3.22,10.03,0.92,110.95,12.23,-1
2025-01-15T10:03:24.000Z,12.934793,77.499613,920.98,6.1,2.94,10.95,0.95,110.3,13.84,-1
2025-01-15T10:03:25.000Z,12.934791,77.499618,920.95,4.82,2.4,0.6,0.32,109.11,6.47,-1
2025-01-15T10:03:26.000Z,12.934787,77.499632,920.77,9.63,3.26,1.55,0.36,108.56,7.51,-1
2025-01-15T10:03:27.000Z,12.934762,77.499716,920.3,4.52,5.81,9.55,0.96,106.92,7.34,-1
2025-01-15T10:03:28.000Z,12.934729,77.499793,920.41,6.39,3.44,9.1,0.42,113.8,11.48,-1
2025-01-15T10:03:29.000Z,12.934727,77.499799,920.16,3.16,5.66,0.67,0.77,107.47,7.9,-1
2025-01-15T10:03:30.000Z,12.934724,77.499806,920.28,4.57,4.09,0.9,0.4,108.41,8.82,-1
2025-01-15T10:03:31.000Z,12.934722,77.499813,919.82,3.06,3.96,0.8,0.39,107.17,6.64,-1
2025-01-15T10:03:32.000Z,12.934717,77.499828,919.36,9.78,4.21,1.66,0.38,108.0,8.69,-1
2025-01-15T10:03:33.000Z,12.934709,77.499851,919.63,4.94,4.97,2.65,0.87,109.78,5.87,-1
2025-01-15T10:03:34.000Z,12.9347,77.499878,919.52,5.25,3.03,3.12,0.42,108.84,8.36,-1
2025-01-15T10:03:35.000Z,12.93469,77.499908,919.28,4.55,3.19,3.47,0.39,110.36,9.45,-1
2025-01-15T10:03:36.000Z,12.934675,77.499946,919.2,9.32,2.86,4.42,0.44,111.24,11.37,-1
2025-01-15T10:03:37.000Z,12.934659,77.499988,918.88,5.03,5.31,4.95,0.74,111.69,9.58,-1
2025-01-15T10:03:38.000Z,12.934643,77.500028,918.44,7.98,4.12,4.65,0.72,111.57,8.91,-1
2025-01-15T10:03:39.000Z,12.934628,77.500067,918.76,5.97,3.64,4.54,0.93,112.45,11.2,-1
2025-01-15T10:03:40.000Z,12.93459,77.500154,918.89,5.6,5.85,10.37,0.48,114.22,10.26,-1
2025-01-15T10:03:41.000Z,12.934547,77.500245,919.37,6.39,5.72,10.97,0.51,115.63,11.16,-1
2025-01-15T10:03:42.000Z,12.934506,77.500337,919.67,9.85,4.57,10.97,0.73,114.46,8.49,-1
2025-01-15T10:03:43.000Z,12.934467,77.500424,919.37,7.56,5.19,10.4,0.55,114.91,14.23,-1
2025-01-15T10:03:44.000Z,12.93443,77.500503,919.19,7.24,5.01,9.52,0.47,115.64,11.67,-1
2025-01-15T10:03:45.000Z,12.934495,77.500545,919.51,4.28,5.2,8.59,0.39,31.93,5.1,-1
2025-01-15T10:03:46.000Z,12.934555,77.500585,919.8,8.89,2.69,7.97,0.37,33.12,5.84,-1
2025-01-15T10:03:47.000Z,12.934616,77.500628,919.98,3.41,5.44,8.2,0.95,34.61,10.12,-1
2025-01-15T10:03:48.000Z,12.934675,77.500673,919.81,3.64,3.21,8.19,0.79,36.39,10.83,-1
2025-01-15T10:03:49.000Z,12.934733,77.500714,919.82,7.6,2.09,7.76,0.48,34.5,7.77,-1
2025-01-15T10:03:50.000Z,12.934795,77.50076,920.04,5.7,3.46,8.61,0.54,35.9,7.31,-1
2025-01-15T10:03:51.000Z,12.934864,77.500809,919.59,9.13,5.39,9.34,0.72,34.51,11.82,-1
2025-01-15T10:03:52.000Z,12.93494,77.500859,919.3,3.79,3.36,10.02,0.61,32.7,7.95,-1
2025-01-15T10:03:53.000Z,12.935014,77.50091,919.68,9.12,3.48,9.9,0.81,34.02,11.56,-1
2025-01-15T10:03:54.000Z,12.935087,77.500959,920.15,6.62,5.64,9.69,0.53,33.3,5.23,-1
2025-01-15T10:03:55.000Z,12.935166,77.501009,920.36,3.92,3.32,10.37,0.39,31.51,13.32,-1
2025-01-15T10:03:56.000Z,12.935253,77.501063,920.43,8.02,5.66,11.29,0.61,31.19,7.03,-1
2025-01-15T10:03:57.000Z,12.935334,77.501117,920.62,3.81,2.67,10.85,0.71,33.13,9.76,-1
2025-01-15T10:03:58.000Z,12.935415,77.501167,920.65,3.21,2.18,10.45,0.96,31.26,14.58,-1
