timestamp,accelerationX,accelerationY,accelerationZ
2025-01-15T10:00:01.640Z,-0.041041,-0.004217,-0.912181
2025-01-15T10:00:01.680Z,0.055511,-0.011187,-0.969147
2025-01-15T10:00:01.720Z,0.00212,-0.006038,-1.025887
2025-01-15T10:00:01.760Z,0.020329,0.005078,-0.987778
2025-01-15T10:00:01.800Z,-0.002538,-0.015868,-1.027657
2025-01-15T10:00:01.840Z,-0.038814,-0.020573,-1.014325
2025-01-15T10:00:01.880Z,-0.036183,-0.003354,-1.009008
2025-01-15T10:00:01.920Z,0.022153,0.043312,-0.990711
2025-01-15T10:00:01.960Z,-0.009868,0.015615,-0.954934
2025-01-15T10:00:02.000Z,1.107845,-0.017246,-1.028884
2025-01-15T10:00:02.040Z,-0.016873,-0.033139,-0.955465
2025-01-15T10:00:02.080Z,0.036606,0.02397,-1.020418
2025-01-15T10:00:02.120Z,0.004963,0.003136,-1.02913
2025-01-15T10:00:02.160Z,-0.025038,0.891958,-0.980976
2025-01-15T10:00:02.200Z,-0.006332,0.019302,-0.99388
2025-01-15T10:00:02.240Z,-0.009338,-0.037262,-0.977518
2025-01-15T10:00:02.280Z,-0.045013,-0.005233,-1.017725
2025-01-15T10:00:02.320Z,-0.037474,0.020301,-1.032585
2025-01-15T10:00:02.360Z,-0.021886,0.018853,-1.041355
2025-01-15T10:00:02.400Z,0.053281,-0.022866,-0.981002
2025-01-15T10:00:02.440Z,-0.018259,0.065547,-1.014167
2025-01-15T10:00:02.480Z,-0.051547,-0.019173,-0.969649
2025-01-15T10:00:02.520Z,-0.017765,0.001476,-1.000611
2025-01-15T10:00:02.560Z,0.006336,0.01075,-0.988479
2025-01-15T10:00:02.600Z,0.015667,0.006999,-1.111596
2025-01-15T10:00:02.640Z,-0.004215,0.010675,-0.979253
2025-01-15T10:00:02.680Z,-0.007474,-0.0136,-0.985041
2025-01-15T10:00:02.720Z,0.006602,0.012311,-1.008037
2025-01-15T10:00:02.760Z,0.004218,0.010564,-1.042501
2025-01-15T10:00:02.800Z,0.003753,0.006241,-0.94899
2025-01-15T10:00:02.840Z,-0.068923,0.007322,-1.057459
2025-01-15T10:00:02.880Z,0.008161,-0.022848,-0.949723
2025-01-15T10:00:02.920Z,-0.03966,0.034146,-0.950008
2025-01-15T10:00:02.960Z,-0.007265,-0.085703,-0.960038
2025-01-15T10:00:03.000Z,0.048511,-0.001643,-1.017307
2025-01-15T10:00:03.040Z,0.013403,-0.023287,-0.933067
2025-01-15T10:00:03.080Z,-0.036385,0.049168,-1.011346
2025-01-15T10:00:03.120Z,-0.040155,-0.00518,-1.064765
2025-01-15T10:00:03.160Z,0.011825,-0.033873,-0.975446
2025-01-15T10:00:03.200Z,-0.008,-0.010419,-0.97843
2025-01-15T10:00:03.240Z,-0.024328,-0.039132,-0.9683
2025-01-15T10:00:03.280Z,-0.0572,0.005241,-1.030842
2025-01-15T10:00:03.320Z,0.036756,-0.012238,-0.990489
2025-01-15T10:00:03.360Z,0.013815,0.048797,-0.987534
2025-01-15T10:00:03.400Z,-0.000625,0.015356,-1.009259
2025-01-15T10:00:03.440Z,0.041433,0.033054,-1.024229
2025-01-15T10:00:03.480Z,0.011956,0.017885,-1.000757
2025-01-15T10:00:03.520Z,0.020752,0.020048,-0.97519
2025-01-15T10:00:03.560Z,0.003813,0.027264,-1.047493
2025-01-15T10:00:03.600Z,0.012678,0.005352,-1.018676
2025-01-15T10:00:03.640Z,0.003542,-0.013335,-1.072938
2025-01-15T10:00:03.680Z,-0.04105,0.034985,-0.986809
2025-01-15T10:00:03.720Z,-0.031051,0.038549,-1.068596
2025-01-15T10:00:03.760Z,0.040467,-0.024202,-0.988485
2025-01-15T10:00:03.800Z,0.053305,0.038432,-0.946832
2025-01-15T10:00:03.840Z,-0.015963,0.012368,-0.977555
2025-01-15T10:00:03.880Z,-0.026454,-0.032057,-0.951815
2025-01-15T10:00:03.920Z,-1.116011,0.000947,-1.032836
2025-01-15T10:00:03.960Z,-0.002467,0.018277,-0.968181
2025-01-15T10:00:04.000Z,-0.081129,-1.138909,-1.080071
2025-01-15T10:00:04.040Z,0.033291,-0.011457,-0.975086
2025-01-15T10:00:04.080Z,-0.01681,-0.041456,-1.046336
2025-01-15T10:00:04.120Z,0.012471,0.014325,-1.026869
2025-01-15T10:00:04.160Z,0.02037,0.006202,-1.010532
2025-01-15T10:00:04.200Z,0.034671,-0.03994,-0.989641
2025-01-15T10:00:04.240Z,-0.059767,-0.063906,-0.980921
2025-01-15T10:00:04.280Z,-0.019232,-0.009772,-0.97838
2025-01-15T10:00:04.320Z,0.0284,-0.031984,-0.996979
2025-01-15T10:00:04.360Z,0.030861,0.016463,-1.0064
2025-01-15T10:00:04.400Z,-0.03422,0.008624,-0.984701
2025-01-15T10:00:04.440Z,-0.065417,0.009465,-1.018394
2025-01-15T10:00:04.480Z,0.033976,0.048293,-1.015454
2025-01-15T10:00:04.520Z,0.003535,-0.000322,-0.989652
2025-01-15T10:00:04.560Z,0.032795,0.001616,-0.986627
2025-01-15T10:00:04.600Z,-0.021391,-0.001677,-1.031165
2025-01-15T10:00:04.640Z,-0.041226,0.035413,-0.979936
2025-01-15T10:00:04.680Z,0.01981,-0.071773,-0.961471
2025-01-15T10:00:04.720Z,0.035647,0.062868,-0.970979
2025-01-15T10:00:04.760Z,0.028759,-0.021438,-0.998458
2025-01-15T10:00:04.800Z,0.012438,-0.03,-1.054382
2025-01-15T10:00:04.840Z,-0.025783,-0.030855,-1.03592
2025-01-15T10:00:04.880Z,0.019024,0.017242,-1.007701
2025-01-15T10:00:04.920Z,0.035825,-0.013237,-0.974871
2025-01-15T10:00:04.960Z,0.011198,-0.013584,-0.925518
2025-01-15T10:00:05.000Z,0.010731,0.004524,-1.002251
2025-01-15T10:00:05.040Z,0.018731,0.016381,-1.006326
2025-01-15T10:00:05.080Z,0.014579,0.032806,-1.021198
2025-01-15T10:00:05.120Z,0.021718,-0.024197,-0.191924
2025-01-15T10:00:05.160Z,0.036173,-0.059824,-0.945784
2025-01-15T10:00:05.200Z,0.018722,-0.078317,-0.991696
2025-01-15T10:00:05.240Z,-0.001865,0.00768,-0.945697
2025-01-15T10:00:05.280Z,-0.003014,-0.005497,-1.012406
2025-01-15T10:00:05.320Z,0.029516,-0.002509,-0.983675
2025-01-15T10:00:05.360Z,0.009546,-0.012661,-0.962489
2025-01-15T10:00:05.400Z,0.003756,-0.025372,-0.980546
2025-01-15T10:00:05.440Z,0.000689,0.01137,-0.946164
2025-01-15T10:00:05.480Z,-0.029676,-0.020959,-0.976587
2025-01-15T10:00:05.520Z,-0.046608,0.054646,-1.048186
2025-01-15T10:00:05.560Z,-0.024338,-0.012948,-0.970667
2025-01-15T10:00:05.600Z,-0.028739,0.043696,-1.034991
2025-01-15T10:00:05.640Z,0.031189,-0.008711,-0.982178
2025-01-15T10:00:05.680Z,0.063049,-0.028864,-0.967625
2025-01-15T10:00:05.720Z,-0.005374,0.005743,-1.0076
2025-01-15T10:00:05.760Z,0.033444,-0.004537,-0.973379
2025-01-15T10:00:05.800Z,-0.773107,-0.031623,-0.987724
2025-01-15T10:00:05.840Z,0.005412,-0.000758,-0.993105
2025-01-15T10:00:05.880Z,0.024725,0.021964,-0.060247
2025-01-15T10:00:05.920Z,-0.008844,-0.041686,-0.962685
2025-01-15T10:00:05.960Z,0.000981,-0.018067,-0.958574
2025-01-15T10:00:06.000Z,0.009658,0.001138,-0.986092
2025-01-15T10:00:06.040Z,0.025577,-0.036189,-0.974992
2025-01-15T10:00:06.080Z,-0.000351,-0.023729,-1.04199
2025-01-15T10:00:06.120Z,0.001959,0.047137,-0.948596
2025-01-15T10:00:06.160Z,-0.006753,-0.01697,-0.941606
2025-01-15T10:00:06.200Z,-0.007558,-0.046666,-0.951173
2025-01-15T10:00:06.240Z,0.051423,0.007654,-0.96648
2025-01-15T10:00:06.280Z,-0.036516,-0.083274,-1.047435
2025-01-15T10:00:06.320Z,0.016903,0.018732,-0.974453
2025-01-15T10:00:06.360Z,0.024798,-1.246697,-0.977602
2025-01-15T10:00:06.400Z,-0.051126,0.014414,-0.933478
2025-01-15T10:00:06.440Z,0.031298,-0.048641,-1.032299
2025-01-15T10:00:06.480Z,-0.00025,-0.018191,-0.89857
2025-01-15T10:00:06.520Z,-0.01337,-1.039822,-1.048545
2025-01-15T10:00:06.560Z,-3.9e-05,-0.019517,-0.96562
2025-01-15T10:00:06.600Z,0.014942,0.050654,-1.011079
2025-01-15T10:00:06.640Z,0.018845,0.024143,-1.018588
2025-01-15T10:00:06.680Z,-0.013696,0.005743,-0.976905
2025-01-15T10:00:06.720Z,0.041572,0.047977,-0.970764
2025-01-15T10:00:06.760Z,0.041634,-0.03666,-0.926417
2025-01-15T10:00:06.800Z,0.009568,-0.053121,-1.012457
2025-01-15T10:00:06.840Z,-0.037805,-0.018986,-0.924798
2025-01-15T10:00:06.880Z,-0.044571,0.02693,-0.918888
2025-01-15T10:00:06.920Z,0.010668,0.020021,-1.047606
2025-01-15T10:00:06.960Z,0.033235,0.002046,-1.010513
2025-01-15T10:00:07.000Z,-0.022523,0.022101,-0.992333
2025-01-15T10:00:07.040Z,-0.031112,-0.000121,-0.953129
2025-01-15T10:00:07.080Z,-0.02263,-0.023237,-1.065064
2025-01-15T10:00:07.120Z,-0.006104,0.059396,-0.988944
2025-01-15T10:00:07.160Z,0.001679,0.030556,-1.004794
2025-01-15T10:00:07.200Z,0.03695,-0.016466,-0.972613
2025-01-15T10:00:07.240Z,0.017957,-0.0027,-0.966523
2025-01-15T10:00:07.280Z,-0.025235,0.030864,-1.015975
2025-01-15T10:00:07.320Z,-0.025622,0.006127,-1.013524
2025-01-15T10:00:07.360Z,-0.014648,-0.063142,-0.966278
2025-01-15T10:00:07.400Z,0.010086,0.023936,-0.991302
2025-01-15T10:00:07.440Z,-0.001598,-0.033455,-1.049799
2025-01-15T10:00:07.480Z,-0.017761,0.008782,-0.924043
2025-01-15T10:00:07.520Z,0.004799,0.78039,-1.000879
2025-01-15T10:00:07.560Z,0.015782,-0.003779,-1.00075
2025-01-15T10:00:07.600Z,0.002436,-0.010677,-1.015586
2025-01-15T10:00:07.640Z,0.037354,-0.025765,-0.991469
2025-01-15T10:00:07.680Z,-0.000984,0.008807,-0.975218
2025-01-15T10:00:07.720Z,0.01687,-0.046723,-0.961709
2025-01-15T10:00:07.760Z,0.016654,-0.032112,-0.980612
2025-01-15T10:00:07.800Z,0.004556,-0.025043,-1.027365
2025-01-15T10:00:07.840Z,-0.033974,-0.003233,-0.944422
2025-01-15T10:00:07.880Z,0.029627,-0.036746,-0.920899
2025-01-15T10:00:07.920Z,-0.049389,0.03136,-1.011019
2025-01-15T10:00:07.960Z,0.040001,-0.017925,-0.957177
2025-01-15T10:00:08.000Z,-0.023212,0.018496,-0.902789
2025-01-15T10:00:08.040Z,-0.005331,0.019691,-1.068559
2025-01-15T10:00:08.080Z,0.032799,0.007394,-1.003553
2025-01-15T10:00:08.120Z,0.021363,0.008867,-1.005766
2025-01-15T10:00:08.160Z,-0.015493,0.041565,-1.028704
2025-01-15T10:00:08.200Z,0.001115,0.018975,-1.016692
2025-01-15T10:00:08.240Z,0.031757,-0.061297,-1.004427
2025-01-15T10:00:08.280Z,-0.001734,-0.017791,-1.002001
2025-01-15T10:00:08.320Z,0.008715,-0.017293,-1.031187
2025-01-15T10:00:08.360Z,0.044708,-0.049376,-1.017613
2025-01-15T10:00:08.400Z,-0.004979,0.040058,-1.001197
2025-01-15T10:00:08.440Z,-0.020271,0.020542,-0.946555
2025-01-15T10:00:08.480Z,-0.003431,-0.010573,-1.039636
2025-01-15T10:00:08.520Z,-0.021431,-0.051281,-0.98571
2025-01-15T10:00:08.560Z,-0.011111,0.030641,-0.982369
2025-01-15T10:00:08.600Z,0.009504,0.07593,-0.959735
2025-01-15T10:00:08.640Z,0.017608,0.008911,-1.012474
2025-01-15T10:00:08.680Z,-0.012757,-0.033374,-0.940673
2025-01-15T10:00:08.720Z,-0.027761,0.007112,-1.006163
2025-01-15T10:00:08.760Z,0.007124,-0.003344,-1.033059
2025-01-15T10:00:08.800Z,-0.015883,0.01065,-0.991246
2025-01-15T10:00:08.840Z,0.024973,0.003481,-0.954657
2025-01-15T10:00:08.880Z,-0.021885,0.003222,-0.970398
2025-01-15T10:00:08.920Z,0.013883,-0.065211,-1.039142
2025-01-15T10:00:08.960Z,0.002181,-0.040244,-1.042773
2025-01-15T10:00:09.000Z,1.004513,0.023369,-0.955437
2025-01-15T10:00:09.040Z,-0.015725,0.016377,-1.039228
2025-01-15T10:00:09.080Z,-0.050191,0.01481,-0.976383
2025-01-15T10:00:09.120Z,0.038975,0.00748,-1.03581
2025-01-15T10:00:09.160Z,-0.805511,0.008365,-1.057596
2025-01-15T10:00:09.200Z,-0.01616,0.007115,-1.046273
2025-01-15T10:00:09.240Z,0.029014,0.01282,-0.968129
2025-01-15T10:00:09.280Z,-0.03284,0.012461,-1.022491
2025-01-15T10:00:09.320Z,0.019787,0.014493,-0.973111
2025-01-15T10:00:09.360Z,0.023483,-0.030503,-1.000914
2025-01-15T10:00:09.400Z,0.001591,0.011043,-1.027682
2025-01-15T10:00:09.440Z,-0.002881,-0.021852,-0.984677
2025-01-15T10:00:09.480Z,-0.021691,0.030376,-0.926406
2025-01-15T10:00:09.520Z,0.004535,0.003542,-1.007824
2025-01-15T10:00:09.560Z,0.001725,0.019228,-1.026003
2025-01-15T10:00:09.600Z,-0.000345,0.015062,-0.938576
2025-01-15T10:00:09.640Z,0.008544,0.017133,-1.02524
2025-01-15T10:00:09.680Z,0.040527,-0.019677,-0.98575
2025-01-15T10:00:09.720Z,0.012305,-0.000331,-1.007756
2025-01-15T10:00:09.760Z,0.060747,-0.005513,-1.041999
2025-01-15T10:00:09.800Z,0.032046,-0.032589,-0.960826
2025-01-15T10:00:09.840Z,-0.021475,0.012933,-1.011996
2025-01-15T10:00:09.880Z,-0.049068,-0.028302,-0.99415
2025-01-15T10:00:09.920Z,0.018746,0.007924,-0.916806
2025-01-15T10:00:09.960Z,0.003359,-0.041725,-0.958365
2025-01-15T10:00:10.000Z,-0.033438,-0.047475,-0.916377
2025-01-15T10:00:10.040Z,0.023063,-0.0229,-1.065605
2025-01-15T10:00:10.080Z,0.017649,-0.013823,-0.981227
2025-01-15T10:00:10.120Z,0.013215,0.013912,-1.018315
2025-01-15T10:00:10.160Z,0.011768,-0.021827,-0.994318
2025-01-15T10:00:10.200Z,-0.023605,-0.004388,-1.007503
2025-01-15T10:00:10.240Z,0.025986,-0.002163,-0.952391
2025-01-15T10:00:10.280Z,0.00784,-0.019459,-0.989301
2025-01-15T10:00:10.320Z,-0.01003,-0.03811,-1.020961
2025-01-15T10:00:10.360Z,0.001921,-0.031585,-0.999714
2025-01-15T10:00:10.400Z,0.019158,0.018488,-0.966887
2025-01-15T10:00:10.440Z,0.014307,-0.030193,-0.958025
2025-01-15T10:00:10.480Z,-0.044504,0.033151,-1.026943
2025-01-15T10:00:10.520Z,0.068632,-0.054652,-1.014518
2025-01-15T10:00:10.560Z,0.030323,-0.019902,-0.886213
2025-01-15T10:00:10.600Z,-0.106324,-0.000549,-0.972383
2025-01-15T10:00:10.640Z,-0.030069,0.055458,-0.950032
2025-01-15T10:00:10.680Z,-0.004951,0.041426,-0.976589
2025-01-15T10:00:10.720Z,0.001086,-0.042367,-0.9837
2025-01-15T10:00:10.760Z,-0.008356,0.026897,-1.002865
2025-01-15T10:00:10.800Z,-0.022106,0.041549,-0.931308
2025-01-15T10:00:10.840Z,-0.038555,-0.029739,-0.163005
2025-01-15T10:00:10.880Z,-0.004199,-0.019484,-0.974067
2025-01-15T10:00:10.920Z,0.014101,-0.032082,-1.022109
2025-01-15T10:00:10.960Z,-0.010148,5.5e-05,-0.991683
2025-01-15T10:00:11.000Z,0.005264,-0.003975,-1.027357
2025-01-15T10:00:11.040Z,0.00071,0.005759,-1.034186
2025-01-15T10:00:11.080Z,-0.027014,-0.025248,-0.990106
2025-01-15T10:00:11.120Z,0.026033,0.013299,-0.98912
2025-01-15T10:00:11.160Z,0.014074,0.004124,-0.999708
2025-01-15T10:00:11.200Z,-0.033179,0.032474,-1.065866
2025-01-15T10:00:11.240Z,-0.020536,-0.02126,-1.057766
2025-01-15T10:00:11.280Z,0.821285,-0.016589,-1.081212
2025-01-15T10:00:11.320Z,-0.001383,0.001222,-0.975705
2025-01-15T10:00:11.360Z,-0.027997,0.032181,0.047401
2025-01-15T10:00:11.400Z,0.014182,0.036126,-1.031051
2025-01-15T10:00:11.440Z,0.998858,-0.053892,-1.036364
2025-01-15T10:00:11.480Z,0.018125,0.03638,-1.020612
2025-01-15T10:00:11.520Z,-0.001734,-0.024234,-0.997597
2025-01-15T10:00:11.560Z,0.00105,0.022075,-1.040852
2025-01-15T10:00:11.600Z,0.021778,0.041417,-0.959212
2025-01-15T10:00:11.640Z,0.055747,0.016689,-1.018691
2025-01-15T10:00:11.680Z,-0.032632,0.021476,-0.945082
2025-01-15T10:00:11.720Z,0.001053,0.007782,-1.001476
2025-01-15T10:00:11.760Z,0.036041,-0.104424,-1.051108
2025-01-15T10:00:11.800Z,0.006819,-0.006755,-1.006878
2025-01-15T10:00:11.840Z,-0.029806,-0.002092,-1.022147
2025-01-15T10:00:11.880Z,0.06764,-0.027369,-0.942267
2025-01-15T10:00:11.920Z,0.004597,0.005938,-0.963495
2025-01-15T10:00:11.960Z,-0.018686,-0.016198,-0.94334
2025-01-15T10:00:12.000Z,-0.004771,-0.033182,-0.974621
2025-01-15T10:00:12.040Z,0.003679,-0.01541,-1.047282
2025-01-15T10:00:12.080Z,0.013955,-0.087224,-1.016583
2025-01-15T10:00:12.120Z,0.006159,0.04452,-0.962775
2025-01-15T10:00:12.160Z,0.024417,0.007112,-1.053398
2025-01-15T10:00:12.200Z,0.002937,0.018678,-0.981454
2025-01-15T10:00:12.240Z,0.016509,0.018837,-1.108184
2025-01-15T10:00:12.280Z,0.019395,-0.029794,-1.00015
2025-01-15T10:00:12.320Z,0.048864,-0.072698,-0.969598
2025-01-15T10:00:12.360Z,0.017551,0.026167,-1.047528
2025-01-15T10:00:12.400Z,-0.034004,0.029067,-1.030701
2025-01-15T10:00:12.440Z,-0.064316,-0.054228,-0.998837
2025-01-15T10:00:12.480Z,-0.009093,-0.010206,-0.952608
2025-01-15T10:00:12.520Z,0.020668,0.006105,-0.969388
2025-01-15T10:00:12.560Z,0.003226,0.007187,-0.995587
2025-01-15T10:00:12.600Z,0.031431,0.009574,-0.965711
2025-01-15T10:00:12.640Z,-0.014091,0.005673,-0.955291
2025-01-15T10:00:12.680Z,-0.018482,-0.013923,-1.075917
2025-01-15T10:00:12.720Z,0.066178,-0.002079,-1.016651
2025-01-15T10:00:12.760Z,-0.00733,-0.041128,-1.068075
2025-01-15T10:00:12.800Z,0.002302,0.011981,-0.883008
2025-01-15T10:00:12.840Z,-0.015603,-0.015749,-1.004881
2025-01-15T10:00:12.880Z,0.055882,0.015985,-0.988698
2025-01-15T10:00:12.920Z,-0.045186,-0.017928,-1.018543
2025-01-15T10:00:12.960Z,0.038793,-0.014764,-1.007729
2025-01-15T10:00:13.000Z,0.056992,0.020686,-1.006091
2025-01-15T10:00:13.040Z,0.043235,0.038283,-1.0389
2025-01-15T10:00:13.080Z,0.021736,-0.008594,-0.986407
2025-01-15T10:00:13.120Z,-0.027052,0.041282,-1.014285
2025-01-15T10:00:13.160Z,-0.031849,0.005866,-0.997695
2025-01-15T10:00:13.200Z,0.000985,-0.011886,-0.99844
2025-01-15T10:00:13.240Z,0.001017,0.06586,-0.981126
2025-01-15T10:00:13.280Z,0.03337,0.004564,-0.992988
2025-01-15T10:00:13.320Z,-0.016121,-0.034633,-1.06161
2025-01-15T10:00:13.360Z,-0.014457,0.087855,-1.003782
2025-01-15T10:00:13.400Z,-0.025527,0.026186,-0.973192
2025-01-15T10:00:13.440Z,-0.038124,0.012564,-1.026908
2025-01-15T10:00:13.480Z,0.018054,-0.043565,-0.98631
2025-01-15T10:00:13.520Z,0.015138,-0.005216,-0.988333
2025-01-15T10:00:13.560Z,-0.012651,-0.044392,-0.960597
2025-01-15T10:00:13.600Z,0.024148,-0.001982,-1.020214
2025-01-15T10:00:13.640Z,-0.001489,0.026368,-0.968716
2025-01-15T10:00:13.680Z,0.04008,-0.012136,-0.977088
2025-01-15T10:00:13.720Z,-0.039756,-0.044102,-1.0038
2025-01-15T10:00:13.760Z,0.047694,0.029982,-1.006333
2025-01-15T10:00:13.800Z,0.011169,-0.049927,-0.96958
2025-01-15T10:00:13.840Z,-0.00985,0.046255,-1.034713
2025-01-15T10:00:13.880Z,-0.016031,-0.044171,-1.065056
2025-01-15T10:00:13.920Z,0.043909,-0.012853,-1.036399
2025-01-15T10:00:13.960Z,0.00492,-0.025413,-0.935588
2025-01-15T10:00:14.000Z,-0.004334,0.024817,-1.01204
2025-01-15T10:00:14.040Z,-0.046118,0.021596,-0.989246
2025-01-15T10:00:14.080Z,-0.003618,-0.006298,-0.998718
2025-01-15T10:00:14.120Z,0.02972,-0.025408,-0.983174
2025-01-15T10:00:14.160Z,-0.027462,-0.041643,-0.999863
2025-01-15T10:00:14.200Z,-0.029209,0.023823,-1.034096
2025-01-15T10:00:14.240Z,0.011943,0.00425,-0.960545
2025-01-15T10:00:14.280Z,0.031376,0.047975,-0.977629
2025-01-15T10:00:14.320Z,0.048905,-0.038064,-1.009072
2025-01-15T10:00:14.360Z,0.013752,0.000844,-0.942139
2025-01-15T10:00:14.400Z,-0.005336,0.029881,-0.985984
2025-01-15T10:00:14.440Z,0.015899,-0.021135,-1.014519
2025-01-15T10:00:14.480Z,-0.037967,-0.03114,-0.980281
2025-01-15T10:00:14.520Z,0.070158,-0.031144,-0.946482
2025-01-15T10:00:14.560Z,-0.045793,-0.014731,-1.014323
2025-01-15T10:00:14.600Z,0.006782,-0.024763,-0.945032
2025-01-15T10:00:14.640Z,0.021505,0.024586,-0.943321
2025-01-15T10:00:14.680Z,-0.002086,-0.06371,-0.935781
2025-01-15T10:00:14.720Z,-0.016814,0.031147,-0.932364
2025-01-15T10:00:14.760Z,-0.000487,0.00211,-1.049827
2025-01-15T10:00:14.800Z,-0.021936,0.008779,-0.976379
2025-01-15T10:00:14.840Z,0.021604,-0.014263,-1.008411
2025-01-15T10:00:14.880Z,-0.028309,0.006493,-1.016095
2025-01-15T10:00:14.920Z,-0.037831,-0.006653,-1.011617
2025-01-15T10:00:14.960Z,-0.005407,0.018445,-1.063598
2025-01-15T10:00:15.000Z,0.012565,0.001832,-1.026143
2025-01-15T10:00:15.040Z,0.003229,1.09314,-1.043859
2025-01-15T10:00:15.080Z,-0.002831,-0.004837,-1.006741
2025-01-15T10:00:15.120Z,-0.027878,0.036357,-0.954266
2025-01-15T10:00:15.160Z,0.929364,-0.001597,-1.023983
2025-01-15T10:00:15.200Z,0.018883,-0.008687,-0.938606
2025-01-15T10:00:15.240Z,-0.010769,-0.038826,-1.023139
2025-01-15T10:00:15.280Z,-0.011399,0.017054,-0.987989
2025-01-15T10:00:15.320Z,0.004861,-0.006583,-1.048732
2025-01-15T10:00:15.360Z,0.019559,-0.016938,-1.092116
2025-01-15T10:00:15.400Z,-0.009101,-0.017965,-1.023074
2025-01-15T10:00:15.440Z,-0.012129,0.027996,-1.000921
2025-01-15T10:00:15.480Z,0.005938,-0.024415,-0.938873
2025-01-15T10:00:15.520Z,-0.031225,-0.023925,-0.992924
2025-01-15T10:00:15.560Z,0.019153,0.028581,-0.963695
2025-01-15T10:00:15.600Z,0.004935,-0.024359,-1.0212
2025-01-15T10:00:15.640Z,-0.025307,-0.012366,-1.006279
2025-01-15T10:00:15.680Z,-0.003697,-0.004,-1.018575
2025-01-15T10:00:15.720Z,-0.080064,-0.037999,-1.047378
2025-01-15T10:00:15.760Z,0.02572,-0.009168,-1.03341
2025-01-15T10:00:15.800Z,-0.001736,0.046765,-0.987817
2025-01-15T10:00:15.840Z,0.001515,-0.021349,-1.04225
2025-01-15T10:00:15.880Z,-0.02567,0.017162,-0.965936
2025-01-15T10:00:15.920Z,-0.044131,0.028315,-1.016539
2025-01-15T10:00:15.960Z,-0.014982,0.029937,-0.977097
2025-01-15T10:00:16.000Z,-0.033914,0.01155,-0.949852
2025-01-15T10:00:16.040Z,-0.029561,0.037092,-0.982483
2025-01-15T10:00:16.080Z,-0.02956,0.02917,-0.98531
2025-01-15T10:00:16.120Z,0.010181,-0.007082,-1.002203
2025-01-15T10:00:16.160Z,0.059851,-0.008773,-1.001555
2025-01-15T10:00:16.200Z,-0.02394,0.052078,-0.961719
2025-01-15T10:00:16.240Z,0.034645,0.070926,-0.990022
2025-01-15T10:00:16.280Z,-0.019165,-0.013344,-0.971926
2025-01-15T10:00:16.320Z,-0.046956,-0.03211,-0.977045
2025-01-15T10:00:16.360Z,0.002895,0.007524,-0.994437
